id,source,hotel_name_from_roomlist,city_from_roomlist,city_name_mapped,address_from_roomlist,room_name,room_size,number_of_people_min,number_of_people_max,people_range,price_per_day,description,info_link,img_link,Phone,🔐 Softr Record ID,ex-rating,rating,location link,Hotel or google link,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,London,,6,6,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-12.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,EU9SMdCwcsU4wfdPiVGePe,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Admin down,3.5M x 2.5M x 3M (WxLxH),6,6,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-15.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,R9geMHHipFgPCX9aK35zSh,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Ringo,3.5M x 2.5M x 3M (WxLxH),4,4,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-16.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,m6quC1fyRuDYWndvWQcR1,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Closure room,4M x 10M x 5M (WxLxH),16,16,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-5.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,RBmwHiQKr1ePgSwUss9sAo,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Two Doors,4M x 5M x 4M (WxLxH),8,8,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-9.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,FydCGJkt8SFGrCEUz9d5SB,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Berlin,2M x 13M x 4M (WxLxH),12,20,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-13.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,8GyPE8W1UbtqqSkiM7cyES,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Chicago,5M x 9M x 4M (WxLxH),20,48,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-14.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,8kpy3TyLojDKcFtRAtEyT6,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Kitchen Workshop,5M x 13M x 5M (WxLxH),16,30,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-4.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,XEgeRpNjfNriLXeXTLHnDr,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,The Park - Hagastaden,Hälsingegatan 49,Stockholm,,Studio Workshop,5M x 14M x 4M (WxLxH),20,75,51+,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-7.png?quality=85&mode=crop&w=328&h=230,08-506 347 00,3tXeb2R8a8zngFHKe5US81,,4,,https://www.google.com/search?q=The%20Park%20-%20Hagastaden,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,The Red Cottage floor 1,5M x 5M x 5M (WxLxH),12,12,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-0.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,WX1hj8qBzXZa3TNvzyfxTB,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,The Red Cottage floor 2,4M x 4M x 5M (WxLxH),10,10,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-1.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,4z3FjTfErFHedWrsgHEk2T,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,Eken,6M x 6M x 5M (WxLxH),70,70,51+,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-2.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,JkQ3ASVfqBjetuxQV1EvFv,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,Djurgarden,,40,40,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-3.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,NdLSK3ybgLSDQiaGsT8put,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,The Wine Cellar,,15,15,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-7.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,XLK8Kh5MM1DuiqiXzt9bma,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,The Channel,,40,40,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-4.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,FFCrjZxQaRQgYbaR8X9M2Z,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,The Bay,,8,8,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-5.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,LrhBZPnAFWuzBKhM6gqY9z,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,The Club,,8,8,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-6.png?quality=85&mode=crop&w=328&h=230,08-665 03 00,AmpXHGjsScdmQ2DFQHeSfo,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,Stockholm,,,,,,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,08-665 03 00,QY42bYCmgWsw89L16PQFS9,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=http://www.villakallhagen.se/&ved=2ahUKEwic2fKn_vH_AhUdSPEDHUczDwIQgU96BAgLEAQ&usg=AOvVaw11zhWh8lA4BXY2bR7FQwPg,
,meetingsbooker,Blique by Nobis,Stockholm,Stockholm,,Blomsterkiosken,20M x 15M x 3M (WxLxH),200,200,51+,,Traditional,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/blique-by-nobis?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/bliquebynobis-1.jpg?quality=85&mode=crop&w=328&h=230,08-557 666 00,Gs3RMjTQCk6wPDAPj74tpK,,4,,https://www.google.com/search?q=Blique%20by%20Nobis,
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,The dialogue,3.5M x 4M x 3M (WxLxH),7,7,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-0.png?quality=85&mode=crop&w=328&h=230,010-559 65 13,GKMFgw4hzWkRUiAYNrKz5c,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,call,3M x 4M x 3M (WxLxH),7,7,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-3.png?quality=85&mode=crop&w=328&h=230,010-559 65 13,JpEatumddhr16hkwLqUPAG,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,The meeting,5M x 7M x 3M (WxLxH),16,20,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-1.png?quality=85&mode=crop&w=328&h=230,010-559 65 13,FinKGWHPK1S29o3kGZx14h,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,Press room,5M x 6M x 3M (WxLxH),14,14,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-2.png?quality=85&mode=crop&w=328&h=230,010-559 65 13,RCuqVUvbmRENCGsA3LmmpH,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,boardroom,5.8M x 10M x 3M (WxLxH),21,21,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-4.png?quality=85&mode=crop&w=328&h=230,010-559 65 13,NmccJNoubvTFEi6xnSVKdq,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,TCO Hall,9.7M x 10M x 3M (WxLxH),35,92,51+,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-5.png?quality=85&mode=crop&w=328&h=230,010-559 65 13,7qBA6hFNQfeGTwHAdYUBqA,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.coorkonferens.se/konferensanlaggningar/tco-huset/&ved=2ahUKEwi6sces_vH_AhUXYPEDHRkGAq0QgU96BAgLEAQ&usg=AOvVaw2_4taQdkYv5lpjZTZMdFPR,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,01. Ericsson,4M x 5M x 3M (WxLxH),14,14,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-1.png?quality=85&mode=crop&w=328&h=230,,GnDageVrmVKngW9UvU9rKk,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,02. Owen,4M x 5M x 3M (WxLxH),14,14,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-1.png?quality=85&mode=crop&w=328&h=230,,HxSwnXF5c42jGFqzprmaLH,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,03. Polhem,4M x 5M x 3M (WxLxH),14,14,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-2.png?quality=85&mode=crop&w=328&h=230,,88Cxewrkt34U9e2Z4mfrx6,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,07. von Platen,3M x 5M x 3M (WxLxH),14,14,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-6.png?quality=85&mode=crop&w=328&h=230,,SmthuFNQeW5CwKA4arEZSe,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,08. Dalén,5M x 6M x 3M (WxLxH),16,20,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-7.png?quality=85&mode=crop&w=328&h=230,,Em1EX4k63AzFyUQUiVPpvK,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,10. Swedenborg,5M x 6M x 3M (WxLxH),16,20,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-9.png?quality=85&mode=crop&w=328&h=230,,B1EFBFKUR9GdXrgfsERzLa,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,11. Celsius,5M x 6M x 3M (WxLxH),16,20,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-10.png?quality=85&mode=crop&w=328&h=230,,AqiqmtBExrEXXXScinQfUB,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,04. Svartz,5M x 10M x 3M (WxLxH),24,50,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-3.png?quality=85&mode=crop&w=328&h=230,,N1DZvFvYYmTUHayn64uodi,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,05. Bruhn,5M x 10M x 3M (WxLxH),22,50,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-4.png?quality=85&mode=crop&w=328&h=230,,3sPiq2bmu7CuWgCfo99JVF,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,09. Nobel,5M x 9M x 3M (WxLxH),30,40,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-8.png?quality=85&mode=crop&w=328&h=230,,6mfemUahsSLNQAd7EVXV9N,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,12. Swedenborg + Celsius,5M x 9M x 3M (WxLxH),30,40,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-11.png?quality=85&mode=crop&w=328&h=230,,UXJ9bQ3HMZVGRYUeKtQLi4,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,06. Bruhn + Svartz,10M x 10M x 3M (WxLxH),34,100,51+,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-5.png?quality=85&mode=crop&w=328&h=230,,Y7qKS5o1AMeszycWpsf1zx,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,meetingsbooker,SIS Conference Center,Solna,Stockholm,,00. Expo Surface,10M x 15M x 3M (WxLxH),200,200,51+,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/sisconferencecenter?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/sisconferencecenter-0.png?quality=85&mode=crop&w=328&h=230,,EmkMWzKnB72Bxn6Q937NwN,,4,,https://www.google.com/search?q=SIS%20Conference%20Center,
,Helio ,Helio Podcaststudio GT30,Stockholm,Stockholm,Grev Turegatan 30,Podcaststudio GT30,,4,4,1 - 10,,Modern,,https://helio.se/app/uploads/2019/01/podcaststudio-kungsholmen-f.jpg,08-522 232 00,JEP1DYGWiJkGyrhDXATQ3V,,4,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,
,Helio ,Helio Oskar,Stockholm,Stockholm,Sundbybergs Torg 1,Oskar,,6,6,1 - 10,,Modern,,https://helio.se/app/uploads/2021/04/helio-sundbyberg-oskar-f.jpg,08-522 232 00,Rc7KtSSQ5neHKBvvwSh3m1,,4,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,
,Helio ,Helio Safe,Stockholm,Stockholm,Grev Turegatan 30,Safe,,8,8,1 - 10,,Modern,,https://helio.se/app/uploads/2017/08/gt30-helio-safe-feature.jpg,08-522 232 00,Sgo5aGzChyHyrw8vNy3BR6,,4,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,
,Helio ,Helio Larry,Stockholm,Stockholm,Slottsbacken 8,Larry,,8,8,1 - 10,,Modern,,https://helio.se/app/uploads/2022/01/slottsbacken-larry-1200x786-f.jpg,08-522 232 00,Ub4zxYsnwgeEuurJLV69yV,,4,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,
,Helio ,Helio Sana,Stockholm,Stockholm,Hornsbruksgatan 23b,Sana,,8,8,1 - 10,,Modern,,https://helio.se/app/uploads/2017/08/sana-hornstull-helio-f.jpg,08-522 232 00,3eNK5P7EuCmTQgYrTCLAAZ,,4,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,https://helio.se/en/meetingrooms/?city=34&loc=&activity=board_meeting,
